,INCIDENT_KEY,VICTIM_ID,VICTIM_AGE_GROUP,VICTIM_SEX,VICTIM_RACE,STAT_MURDER_FLG
6477,139565486,139565486-27160,18-24,Male,Black Hispanic,N
6478,139565488,139565488-27162,25-44,Male,Black Hispanic,N
6479,139575074,139575074-27171,25-44,Male,Black,N
6480,182931019,182931019-32119,18-24,Male,Black,N
6481,212558134,212558134-1,25-44,Male,Black,N
6482,301321141,301321141-1,25-44,Male,Black,N
6483,271188186,271188186-1,25-44,Male,Black,N
6484,167835863,167835863-31248,18-24,Female,Black,N
6485,167835863,167835863-31249,18-24,Female,Black,N
6486,167835863,167835863-31250,18-24,Male,Black,N
6487,167835863,167835863-31251,25-44,Male,Black,N
6488,167835863,167835863-31252,25-44,Male,Black,N
6489,167917431,167917431-31256,25-44,Male,Black,N
6490,167917431,167917431-31257,<18,Male,White Hispanic,N
6491,300341223,300341223-1,25-44,Female,White Hispanic,N
6492,270388042,270388042-1,25-44,Male,Black,N
6493,138899430,138899430-26976,25-44,Male,Black,N
6494,138899573,138899573-26978,18-24,Male,Black,N
6495,168306063,168306063-31299,25-44,Male,White Hispanic,N
6496,168306063,168306063-31300,25-44,Male,White Hispanic,N
6497,168080540,168080540-31271,25-44,Male,White Hispanic,Y
6498,212640533,212640533-1,25-44,Male,Black,N
6499,138899804,138899804-26979,18-24,Male,Black,N
6500,10038633,10038633-8193,18-24,Male,White Hispanic,N
6501,10137411,10137411-8219,25-44,Male,Asian / Pacific Islander,Y
6502,10137433,10137433-8246,18-24,Male,White Hispanic,N
6503,10137435,10137435-8248,18-24,Male,Black,N
6504,10187492,10187492-8255,18-24,Male,Black,Y
6505,10187493,10187493-8256,18-24,Male,White Hispanic,N
6506,10240246,10240246-8298,18-24,Male,Black,N
6507,10333308,10333308-8324,25-44,Male,Black,N
6508,270435994,270435994-1,18-24,Male,Black,N
6509,10333342,10333342-8361,18-24,Male,Black,N
6510,10411009,10411009-8372,25-44,Male,Black,Y
6511,10411013,10411013-8376,18-24,Male,Black,N
6512,10411014,10411014-8377,18-24,Male,Black,N
6513,10454360,10454360-8383,25-44,Male,Black,Y
6514,10454373,10454373-8401,25-44,Male,Black,Y
6515,10454373,10454373-8539,25-44,Male,Black,N
6516,10454380,10454380-8409,18-24,Male,Black,N
6517,10619054,10619054-8426,25-44,Male,Black,N
6518,10619070,10619070-8445,<18,Male,Black,N
6519,10619070,10619070-8446,<18,Male,Black,N
6520,10619081,10619081-8465,18-24,Male,Black,N
6521,10660752,10660752-8489,18-24,Male,Black,N
6522,10764205,10764205-8531,18-24,Male,Black,N
6523,10879218,10879218-8602,25-44,Male,Black,N
6524,10953932,10953932-8634,25-44,Male,Black,Y
6525,10969344,10969344-8650,25-44,Male,Black,N
6526,11118206,11118206-8706,18-24,Male,Black,Y
6527,11118217,11118217-8720,18-24,Male,Black,N
6528,11118225,11118225-8728,25-44,Male,White Hispanic,N
6529,11118229,11118229-8732,25-44,Male,White Hispanic,Y
6530,12835940,12835940-8786,<18,Male,Black,N
6531,12835944,12835944-8790,<18,Male,White Hispanic,N
6532,15400554,15400554-8837,25-44,Male,Black,N
6533,15400555,15400555-8838,25-44,Male,Black,N
6534,15400555,15400555-8839,18-24,Male,Black,N
6535,15400557,15400557-8842,18-24,Male,Black,N
6536,15400557,15400557-8848,18-24,Male,White Hispanic,N
6537,16631468,16631468-8911,25-44,Male,Black,N
6538,16631495,16631495-8955,25-44,Male,Black,N
6539,16631498,16631498-8962,18-24,Male,Black Hispanic,Y
6540,16692668,16692668-8985,18-24,Male,Black,N
6541,16692669,16692669-8987,18-24,Male,Black,N
6542,16814011,16814011-9053,25-44,Male,Black,Y
6543,16814011,16814011-9054,25-44,Female,Black,N
6544,16814012,16814012-9055,25-44,Male,White,N
6545,16814019,16814019-9063,18-24,Male,Black,N
6546,16814037,16814037-9084,25-44,Male,Black,Y
6547,16895007,16895007-9102,<18,Male,Black,Y
6548,16895015,16895015-9110,18-24,Male,Black,N
6549,23354059,23354059-9171,18-24,Male,Black,N
6550,23354068,23354068-9185,18-24,Male,Black,N
6551,23354076,23354076-9199,18-24,Male,Black,N
6552,23354079,23354079-9202,25-44,Male,Black,Y
6553,23354125,23354125-9266,<18,Male,Black,N
6554,23354131,23354131-9274,25-44,Male,Black,N
6555,23354134,23354134-9277,<18,Male,Black,N
6556,23444497,23444497-9385,25-44,Male,Black Hispanic,N
6557,23471266,23471266-9401,<18,Female,Black Hispanic,N
6558,23625561,23625561-9534,18-24,Male,Black,N
6559,23722474,23722474-9600,25-44,Female,Black,N
6560,23722476,23722476-9602,18-24,Male,Black Hispanic,N
6561,23749374,23749374-9626,45-64,Male,Black,N
6562,23749375,23749375-9627,18-24,Male,Black,Y
6563,23749375,23749375-9628,18-24,Male,Black,N
6564,23749375,23749375-9662,<18,Male,Black,N
6565,23807435,23807435-9657,25-44,Female,White Hispanic,Y
6566,23822598,23822598-9677,18-24,Male,Black,Y
6567,23846689,23846689-9697,18-24,Female,Black,N
6568,23957544,23957544-9784,25-44,Male,Black,N
6569,23974391,23974391-9801,<18,Male,Black,N
6570,23999558,23999558-9803,18-24,Male,Black,Y
6571,24050484,24050484-9847,45-64,Male,White,Y
6572,24103839,24103839-9874,18-24,Male,Black,N
6573,24103839,24103839-9875,18-24,Male,Black,N
6574,24103852,24103852-9896,18-24,Male,Black,N
6575,24157452,24157452-9929,<18,Male,Black,N
6576,24157455,24157455-9938,25-44,Male,Black,N
6577,24236347,24236347-9979,25-44,Male,Black,N
6578,24264430,24264430-9998,<18,Female,Black,N
6579,24264430,24264430-9999,18-24,Male,Black,N
6580,24287319,24287319-10005,18-24,Male,Black,N
6581,24287320,24287320-10008,25-44,Male,Black,N
6582,24303623,24303623-10013,18-24,Male,White Hispanic,N
6583,24320684,24320684-10022,25-44,Male,Black,Y
6584,24347273,24347273-10040,25-44,Male,Black,N
6585,24474755,24474755-10103,<18,Male,Black,N
6586,24474757,24474757-10105,25-44,Male,Black,N
6587,24474758,24474758-10106,18-24,Male,Black,N
6588,24516762,24516762-10122,25-44,Male,White Hispanic,N
6589,24565930,24565930-10145,18-24,Male,Black,N
6590,24626219,24626219-10187,18-24,Male,Black,N
6591,24687026,24687026-10213,25-44,Male,White Hispanic,N
6592,24839839,24839839-10281,45-64,Male,White Hispanic,Y
6593,24888645,24888645-10303,25-44,Male,Black,N
6594,24913682,24913682-10310,25-44,Male,Black,N
6595,24997737,24997737-10342,<18,Male,Black,N
6596,25012789,25012789-10352,<18,Female,Black,N
6597,25036115,25036115-10361,45-64,Female,White,N
6598,25095839,25095839-10385,18-24,Male,Black,N
6599,25195150,25195150-10407,25-44,Male,Black Hispanic,N
6600,25207005,25207005-10410,25-44,Male,Black,N
6601,25283463,25283463-10443,18-24,Male,Black,N
6602,25344913,25344913-10469,25-44,Female,Black,N
6603,25344913,25344913-10470,25-44,Female,Black,N
6604,25476052,25476052-10539,25-44,Male,Black,N
6605,25586127,25586127-10588,18-24,Male,White Hispanic,N
6606,25607879,25607879-10593,45-64,Male,Black,Y
6607,25625020,25625020-10609,25-44,Male,White Hispanic,N
6608,25625020,25625020-10610,<18,Male,White Hispanic,N
6609,25713833,25713833-10648,25-44,Male,Black,Y
6610,25713833,25713833-10649,18-24,Male,Black,N
6611,25786519,25786519-10667,25-44,Male,Black,N
6612,25932834,25932834-10726,25-44,Male,Black Hispanic,Y
6613,25950255,25950255-10737,18-24,Male,White,N
6614,25950261,25950261-10743,25-44,Male,Black,N
6615,26010438,26010438-10766,18-24,Male,Black,N
6616,26010438,26010438-10767,<18,Male,Black,N
6617,26022834,26022834-10772,25-44,Male,Black,N
6618,26035864,26035864-10789,18-24,Male,Black,N
6619,26035872,26035872-10800,18-24,Male,White Hispanic,N
6620,26069307,26069307-10818,18-24,Male,Black,N
6621,26251922,26251922-10848,<18,Male,Black,N
6622,26251922,26251922-10849,<18,Male,Black,N
6623,26311393,26311393-10865,18-24,Male,Black,N
6624,26603706,26603706-10935,25-44,Male,Black,N
6625,26625289,26625289-10944,<18,Female,Black,N
6626,26805790,26805790-10983,25-44,Male,White Hispanic,Y
6627,27126160,27126160-11036,18-24,Male,Black,N
6628,27126160,27126160-11037,18-24,Male,Black,N
6629,27258377,27258377-11060,<18,Male,Black,N
6630,27294341,27294341-11070,45-64,Male,Black,N
6631,27459792,27459792-11104,25-44,Male,Black,N
6632,27501001,27501001-11116,<18,Male,Black,N
6633,27606751,27606751-11138,25-44,Male,Black,N
6634,27606752,27606752-11139,18-24,Male,White Hispanic,N
6635,27606752,27606752-11140,25-44,Male,Black,N
6636,28224891,28224891-11175,25-44,Male,Black,N
6637,28234044,28234044-11183,18-24,Male,Black,N
6638,28285977,28285977-11196,25-44,Male,Black,Y
6639,28318237,28318237-11204,25-44,Male,Black Hispanic,Y
6640,28446320,28446320-11234,<18,Female,Black,N
6641,28503013,28503013-11246,45-64,Male,Black,Y
6642,28523998,28523998-11249,18-24,Male,Black,N
6643,28575968,28575968-11271,25-44,Female,Black,N
6644,28609132,28609132-11285,18-24,Male,Black,N
6645,28755030,28755030-11321,<18,Male,Black,N
6646,28907940,28907940-11372,18-24,Male,Black,N
6647,28926744,28926744-11384,18-24,Male,Black,N
6648,28926748,28926748-11382,<18,Male,Black,N
6649,29013343,29013343-11548,25-44,Male,White Hispanic,N
6650,29013344,29013344-11414,18-24,Male,Black,N
6651,29059035,29059035-11433,18-24,Male,Black,N
6652,29080493,29080493-11442,25-44,Male,Black,Y
6653,29080493,29080493-11443,25-44,Male,Black,N
6654,29098918,29098918-11445,45-64,Male,White,N
6655,29129305,29129305-11462,18-24,Male,Black,Y
6656,29145871,29145871-11468,25-44,Male,Black,N
6657,29174605,29174605-11471,18-24,Male,Asian / Pacific Islander,N
6658,29191549,29191549-11475,18-24,Male,Asian / Pacific Islander,N
6659,29191549,29191549-11476,18-24,Male,White Hispanic,N
6660,29191556,29191556-11484,18-24,Male,White Hispanic,Y
6661,29259598,29259598-11513,18-24,Male,Black,Y
6662,29301878,29301878-11538,45-64,Male,Black,N
6663,29406947,29406947-11586,<18,Male,White Hispanic,N
6664,32155713,32155713-11607,18-24,Male,Black,N
6665,32155713,32155713-11608,<18,Male,Black,N
6666,32155735,32155735-11637,25-44,Male,Black,Y
6667,32155739,32155739-11641,25-44,Male,Black,Y
6668,32288649,32288649-11662,<18,Male,Black Hispanic,N
6669,32288649,32288649-11663,<18,Male,Black,N
6670,32303926,32303926-11668,18-24,Male,White Hispanic,N
6671,32303928,32303928-11670,18-24,Male,Black,N
6672,32320688,32320688-11671,<18,Male,Black,N
6673,32320688,32320688-11672,<18,Male,Black,N
6674,32320696,32320696-11680,18-24,Male,Black,N
6675,32527925,32527925-11688,18-24,Male,Black,N
6676,32690335,32690335-11704,25-44,Male,White Hispanic,N
6677,32690335,32690335-11705,<18,Female,White Hispanic,N
6678,32690338,32690338-11708,<18,Male,Black,N
6679,32690338,32690338-11709,18-24,Male,Black,N
6680,32723811,32723811-11732,18-24,Male,White Hispanic,N
6681,32748945,32748945-11737,18-24,Male,White Hispanic,N
6682,32786996,32786996-11758,25-44,Male,Black,N
6683,32786996,32786996-11759,18-24,Male,Black,N
6684,32807472,32807472-11765,<18,Male,Black Hispanic,N
6685,32821781,32821781-11778,25-44,Male,Black,N
6686,32898442,32898442-11817,25-44,Male,White Hispanic,N
6687,32966721,32966721-11837,<18,Female,Black,N
6688,32966725,32966725-11842,<18,Male,White Hispanic,N
6689,32966726,32966726-11843,45-64,Male,Black Hispanic,Y
6690,33008211,33008211-11854,25-44,Male,Black,N
6691,33159754,33159754-11909,18-24,Male,Black,N
6692,33196043,33196043-11920,25-44,Male,Black,N
6693,33227816,33227816-11949,<18,Male,White Hispanic,N
6694,33244455,33244455-11950,25-44,Male,Black,Y
6695,33478096,33478096-12033,25-44,Male,White Hispanic,N
6696,33500102,33500102-12041,18-24,Male,Black,N
6697,33588510,33588510-12086,<18,Male,Black,N
6698,33588510,33588510-12087,<18,Male,Black,N
6699,138935806,138935806-26989,25-44,Male,Black,N
6700,33654458,33654458-12109,<18,Male,Black,N
6701,33672011,33672011-12112,18-24,Male,White Hispanic,N
6702,33725002,33725002-12135,25-44,Male,Black Hispanic,N
6703,33977876,33977876-12228,18-24,Male,Black,N
6704,33977876,33977876-12229,18-24,Male,Black,N
6705,33992790,33992790-12239,<18,Male,Black,N
6706,34021453,34021453-12256,18-24,Male,Black,N
6707,34078659,34078659-12277,18-24,Male,Black,N
6708,34078661,34078661-12279,<18,Male,Black Hispanic,N
6709,34162746,34162746-12325,25-44,Male,Black,N
6710,34162747,34162747-12326,18-24,Male,Black,N
6711,34162748,34162748-12327,25-44,Male,Black,Y
6712,34356454,34356454-12399,18-24,Male,Black,Y
6713,34414959,34414959-12422,18-24,Male,Black Hispanic,N
6714,34460161,34460161-12437,18-24,Male,Black,N
6715,34545400,34545400-12454,18-24,Male,Black,N
6716,34562747,34562747-12459,25-44,Male,White Hispanic,N
6717,34597535,34597535-12476,25-44,Male,Black,N
6718,34627194,34627194-12484,18-24,Male,Black,Y
6719,34774110,34774110-12527,45-64,Male,Black Hispanic,N
6720,35002051,35002051-12611,25-44,Female,White Hispanic,Y
6721,35002051,35002051-12612,45-64,Male,White,N
6722,35135745,35135745-12646,25-44,Male,Black,N
6723,35135748,35135748-12649,18-24,Male,Black,N
6724,35192357,35192357-12666,<18,Male,Black,N
6725,35192359,35192359-12668,25-44,Male,Black,N
6726,35215533,35215533-12679,18-24,Male,Black,N
6727,35215536,35215536-12682,45-64,Male,Black,N
6728,35306476,35306476-12700,65+,Male,Black,Y
6729,35339139,35339139-12717,Unknown,Male,Black,Y
6730,35406557,35406557-12741,25-44,Male,Black,N
6731,35502294,35502294-12781,18-24,Male,Black,N
6732,35565366,35565366-12809,25-44,Male,Black,Y
6733,35955489,35955489-12895,<18,Male,Black,N
6734,36039855,36039855-12912,18-24,Male,White Hispanic,N
6735,36120872,36120872-12935,25-44,Male,Black Hispanic,N
6736,36362031,36362031-12982,<18,Male,Black Hispanic,N
6737,37169447,37169447-13002,18-24,Male,Black,N
6738,37402758,37402758-13073,25-44,Male,Black,N
6739,37463223,37463223-13098,65+,Male,Black,Y
6740,37464273,37464273-13099,18-24,Male,Black Hispanic,N
6741,37635119,37635119-13137,18-24,Male,Black,N
6742,38404503,38404503-13188,25-44,Male,White,N
6743,38404503,38404503-13189,25-44,Male,White,N
6744,38769796,38769796-13215,25-44,Male,Black,N
6745,38936881,38936881-13237,18-24,Male,White Hispanic,Y
6746,39051414,39051414-13256,18-24,Male,Black,Y
6747,39297213,39297213-13299,18-24,Male,Black,N
6748,39371115,39371115-13312,<18,Male,Black,N
6749,39378654,39378654-13310,25-44,Male,White Hispanic,Y
6750,39378654,39378654-13311,25-44,Male,White Hispanic,N
6751,44445749,44445749-13374,25-44,Male,Black,N
6752,44662319,44662319-13417,<18,Male,White Hispanic,N
6753,44688049,44688049-13422,25-44,Male,Black,Y
6754,44688049,44688049-13423,18-24,Male,Black Hispanic,N
6755,44936764,44936764-13474,18-24,Male,Black,N
6756,44936765,44936765-13475,18-24,Male,Black,N
6757,44936767,44936767-13477,<18,Male,Black,N
6758,45652262,45652262-13539,18-24,Female,White,Y
6759,45652262,45652262-13540,25-44,Male,White Hispanic,N
6760,45652264,45652264-13541,25-44,Male,Black,N
6761,45789784,45789784-13588,25-44,Male,Black,N
6762,45789784,45789784-13589,18-24,Male,Black,N
6763,45789784,45789784-13590,18-24,Male,Black Hispanic,N
6764,45926422,45926422-13622,18-24,Male,Black,N
6765,45926432,45926432-13634,18-24,Male,Black,N
6766,46004429,46004429-13649,25-44,Male,Black,Y
6767,46141344,46141344-13676,25-44,Male,Black,Y
6768,46221908,46221908-13700,18-24,Male,Black,N
6769,46361469,46361469-13728,18-24,Male,Black,N
6770,46715550,46715550-13813,25-44,Male,Black,Y
6771,46715550,46715550-13815,25-44,Female,Black,N
6772,46715568,46715568-13832,25-44,Male,Black,N
6773,46729833,46729833-13842,25-44,Male,Black,N
6774,46889812,46889812-13886,25-44,Male,Black,N
6775,46889817,46889817-13891,18-24,Male,Black,N
6776,47044338,47044338-13937,18-24,Male,White Hispanic,Y
6777,47064978,47064978-13939,25-44,Male,Black,N
6778,47102198,47102198-13954,18-24,Male,Black,N
6779,47102198,47102198-13955,45-64,Female,Black,N
6780,47156718,47156718-13964,25-44,Female,White Hispanic,N
6781,47182989,47182989-13973,18-24,Male,Black,N
6782,168192563,168192563-31285,18-24,Male,Black,N
6783,47427734,47427734-14021,25-44,Male,Black,N
6784,47447794,47447794-14026,25-44,Male,Black,Y
6785,47447806,47447806-14043,18-24,Male,Black,N
6786,47812335,47812335-14087,<18,Male,Black,N
6787,47851716,47851716-14106,<18,Male,Black,N
6788,47945810,47945810-14127,18-24,Male,Black Hispanic,N
6789,47968435,47968435-14130,25-44,Male,Black,N
6790,48006244,48006244-14142,18-24,Female,Black,N
6791,48006244,48006244-14144,18-24,Female,Black,N
6792,48006244,48006244-14145,18-24,Male,Black,N
6793,48006244,48006244-14183,18-24,Female,Black,Y
6794,48006244,48006244-14184,25-44,Male,Black,N
6795,48066956,48066956-14196,25-44,Male,Black,N
6796,48066956,48066956-14197,18-24,Male,Black,N
6797,48066956,48066956-14198,18-24,Male,Black,N
6798,48285498,48285498-14230,<18,Male,Black,Y
6799,48285498,48285498-14231,18-24,Male,Black,N
6800,48285498,48285498-14232,<18,Male,Black,N
6801,48304775,48304775-14235,25-44,Male,Black,Y
6802,48304775,48304775-14236,25-44,Male,Black,N
6803,48304777,48304777-14240,25-44,Male,Black,N
6804,48304783,48304783-14248,<18,Male,Black,N
6805,48304783,48304783-14249,<18,Male,Black,N
6806,48395047,48395047-14277,45-64,Male,White,Y
6807,48395047,48395047-14278,45-64,Female,White,Y
6808,48440046,48440046-14291,<18,Male,Black,N
6809,48480855,48480855-14296,25-44,Male,Black,Y
6810,48480857,48480857-14298,25-44,Male,Black,N
6811,49294881,49294881-14381,25-44,Male,Black,N
6812,49294881,49294881-14382,25-44,Male,Black,N
6813,49294881,49294881-14383,18-24,Male,Black,N
6814,49294881,49294881-14384,18-24,Female,Black,N
6815,49976947,49976947-14476,18-24,Male,Black,N
6816,49993795,49993795-14480,25-44,Male,Black,N
6817,50163465,50163465-14512,18-24,Male,Black,N
6818,50163465,50163465-14513,18-24,Male,Black,N
6819,50163465,50163465-14514,<18,Male,Black,N
6820,50665291,50665291-14620,25-44,Male,Black Hispanic,N
6821,50685001,50685001-14622,18-24,Male,Black,N
6822,50703399,50703399-14634,25-44,Male,Black,N
6823,51292618,51292618-14722,25-44,Male,Black,N
6824,51315183,51315183-14731,<18,Male,Black,N
6825,51412519,51412519-14762,45-64,Male,White Hispanic,N
6826,51412519,51412519-14763,18-24,Female,Black,N
6827,51559652,51559652-14786,18-24,Female,Black,N
6828,51678620,51678620-14819,25-44,Male,White Hispanic,N
6829,51678620,51678620-14820,18-24,Male,White Hispanic,N
6830,51678620,51678620-14821,18-24,Male,White Hispanic,N
6831,51678620,51678620-14822,25-44,Male,White Hispanic,N
6832,51704076,51704076-14826,18-24,Male,Black,N
6833,51704076,51704076-14827,18-24,Male,Black,N
6834,51724134,51724134-14829,25-44,Male,Black,N
6835,51745756,51745756-14848,<18,Male,White Hispanic,N
6836,51745756,51745756-14849,25-44,Male,Black,N
6837,51745759,51745759-14852,18-24,Male,Black,N
6838,51787774,51787774-14866,25-44,Male,Black,N
6839,52050047,52050047-14916,25-44,Male,Black,N
6840,52050049,52050049-14918,25-44,Male,Black,Y
6841,52078122,52078122-14922,25-44,Male,Black,Y
6842,52078124,52078124-14926,25-44,Male,Black,Y
6843,52100734,52100734-14930,<18,Male,Black,N
6844,52122543,52122543-14938,25-44,Male,Black,N
6845,52269755,52269755-14964,18-24,Male,Black,N
6846,52335895,52335895-14978,25-44,Male,Black,Y
6847,52409034,52409034-14987,45-64,Male,Black,Y
6848,53847340,53847340-15077,25-44,Male,Black,N
6849,53869939,53869939-15079,18-24,Male,Black,N
6850,53869939,53869939-15080,18-24,Male,Black,N
6851,53937447,53937447-15093,45-64,Male,White,Y
6852,54080624,54080624-15117,25-44,Male,White Hispanic,N
6853,54273340,54273340-15148,18-24,Male,Black,N
6854,54382776,54382776-15166,18-24,Male,Black,N
6855,54382776,54382776-15167,18-24,Male,Black,N
6856,54458332,54458332-15175,18-24,Male,Black,N
6857,54610399,54610399-15213,18-24,Male,Black,N
6858,54968479,54968479-15290,18-24,Male,Black,N
6859,55082912,55082912-15307,18-24,Male,White Hispanic,Y
6860,55112480,55112480-15318,18-24,Male,Black,N
6861,55195352,55195352-15329,25-44,Female,Black,N
6862,55322801,55322801-15384,45-64,Male,Asian / Pacific Islander,Y
6863,55322804,55322804-15387,25-44,Male,Black,N
6864,55322804,55322804-15388,25-44,Male,White Hispanic,N
