,INCIDENT_KEY,PERP_ID,PERP_AGE_GROUP,PERP_SEX,PERP_RACE
10632,64297172,64297172-17264,18-24,Male,Black
10633,64297172,64297172-17265,<18,Male,Black
10634,64318202,64318202-17241,Unknown,Unknown,Unknown
10635,64320323,64320323-19950,25-44,Male,Black
10636,64530049,64530049-17309,18-24,Male,White Hispanic
10637,64556899,64556899-17314,25-44,Male,Black
10638,64751904,64751904-17363,Unknown,Unknown,Unknown
10639,64880707,64880707-17376,Unknown,Unknown,Unknown
10640,65084708,65084708-17409,18-24,Male,Black
10641,65084708,65084708-17468,45-64,Male,Black
10642,65308659,65308659-17448,<18,Male,White Hispanic
10643,65463810,65463810-22025,18-24,Male,Black
10644,65464028,65464028-17466,Unknown,Unknown,Unknown
10645,66017114,66017114-17545,18-24,Male,Black
10646,66107747,66107747-17568,25-44,Male,Black
10647,66170354,66170354-17590,Unknown,Unknown,Unknown
10648,66174423,66174423-17592,18-24,Male,Black
10649,66174423,66174423-17698,18-24,Male,Black
10650,66192468,66192468-17587,Unknown,Unknown,Unknown
10651,66239913,66239913-17598,25-44,Male,Black
10652,66680652,66680652-17639,<18,Male,White Hispanic
10653,66855506,66855506-17674,Unknown,Unknown,Unknown
10654,67109564,67109564-17738,25-44,Male,White Hispanic
10655,67549586,67549586-17779,25-44,Male,Black Hispanic
10656,67549586,67549586-17780,18-24,Male,White Hispanic
10657,67605368,67605368-18241,Unknown,Unknown,Unknown
10658,67726495,67726495-18021,Unknown,Unknown,Unknown
10659,68015427,68015427-17852,25-44,Male,Black
10660,68152300,68152300-17964,25-44,Male,Black
10661,68190936,68190936-17885,Unknown,Unknown,Unknown
10662,68296785,68296785-17903,18-24,Male,Black Hispanic
10663,68296785,68296785-18078,<18,Male,Black Hispanic
10664,68296786,68296786-17907,Unknown,Unknown,Unknown
10665,68566526,68566526-17931,Unknown,Unknown,Unknown
10666,69045873,69045873-17979,25-44,Male,Black
10667,69045873,69045873-18016,25-44,Male,Black
10668,69231237,69231237-17991,25-44,Male,Black
10669,69231237,69231237-17992,25-44,Male,Black
10670,69231237,69231237-17993,25-44,Male,Black
10671,69294357,69294357-18005,25-44,Male,Black
10672,69297260,69297260-18014,Unknown,Unknown,Unknown
10673,69420483,69420483-18035,Unknown,Male,White Hispanic
10674,69526311,69526311-18046,Unknown,Male,Black
10675,69526311,69526311-18079,Unknown,Male,Black
10676,69794647,69794647-18070,18-24,Male,Black
10677,69888729,69888729-18097,Unknown,Unknown,Unknown
10678,70882802,70882802-18138,Unknown,Unknown,Unknown
10679,71054065,71054065-18164,Unknown,Unknown,Unknown
10680,71078796,71078796-18182,18-24,Male,White Hispanic
10681,71078796,71078796-18210,18-24,Male,Black Hispanic
10682,71515833,71515833-18266,18-24,Male,Black
10683,71836062,71836062-18373,Unknown,Male,Black
10684,71928918,71928918-18468,Unknown,Unknown,Unknown
10685,71946598,71946598-18408,18-24,Male,Black
10686,72077239,72077239-18430,25-44,Male,Black Hispanic
10687,72096465,72096465-18433,Unknown,Male,Black
10688,72123360,72123360-18449,25-44,Male,Black
10689,72284257,72284257-18507,Unknown,Male,Black
10690,72493829,72493829-18586,Unknown,Male,Black
10691,72512116,72512116-18661,18-24,Male,White Hispanic
10692,72748588,72748588-18811,18-24,Male,Black
10693,72753702,72753702-18650,25-44,Male,White Hispanic
10694,72837480,72837480-18984,18-24,Male,Black
10695,72837480,72837480-19114,18-24,Male,Black
10696,72837480,72837480-19615,18-24,Male,Black Hispanic
10697,72837480,72837480-19616,18-24,Male,Black
10698,72837480,72837480-19815,25-44,Male,Black
10699,72939621,72939621-18691,Unknown,Male,Black Hispanic
10700,73037340,73037340-18712,Unknown,Male,Black Hispanic
10701,73064559,73064559-18907,25-44,Male,Black Hispanic
10702,73085549,73085549-18721,Unknown,Male,Black
10703,73298254,73298254-18773,18-24,Male,Black
10704,73417481,73417481-18804,Unknown,Male,Black
10705,73600076,73600076-18879,65+,Male,Black
10706,73666186,73666186-18891,<18,Male,White Hispanic
10707,74037340,74037340-19007,25-44,Male,Black
10708,74186599,74186599-19221,25-44,Male,Black
10709,74186599,74186599-19283,25-44,Male,Black
10710,74186599,74186599-19284,25-44,Male,Black
10711,74514013,74514013-19165,18-24,Male,White Hispanic
10712,74514013,74514013-19166,18-24,Male,White Hispanic
10713,74581557,74581557-19293,25-44,Male,Black
10714,74673299,74673299-19224,25-44,Male,Black
10715,74675086,74675086-19212,Unknown,Male,Black
10716,74989382,74989382-19311,Unknown,Unknown,Unknown
10717,75487856,75487856-19456,Unknown,Male,Black Hispanic
10718,75644646,75644646-19477,Unknown,Unknown,Unknown
10719,75779114,75779114-19514,18-24,Male,Black
10720,75831638,75831638-19522,Unknown,Male,Black
10721,75841719,75841719-19524,Unknown,Male,Unknown
10722,75847102,75847102-19650,<18,Male,Black
10723,75847942,75847942-19525,25-44,Male,Black
10724,75962098,75962098-19563,Unknown,Male,Black
10725,75962098,75962098-19564,Unknown,Male,Black
10726,76070199,76070199-19580,Unknown,Male,Black
10727,76606767,76606767-22372,18-24,Male,Black
10728,76606767,76606767-22373,18-24,Male,Black
10729,76606767,76606767-22374,18-24,Male,Black
10730,76619414,76619414-19597,18-24,Male,Black Hispanic
10731,76623745,76623745-19602,18-24,Male,Black
10732,76623746,76623746-19658,25-44,Male,Black
10733,76642352,76642352-19604,Unknown,Unknown,Unknown
10734,76663353,76663353-19690,18-24,Male,Black
10735,76663354,76663354-19642,18-24,Male,Black
10736,76983467,76983467-19689,Unknown,Unknown,Unknown
10737,77471349,77471349-19805,18-24,Male,Black
10738,77801473,77801473-19996,18-24,Male,Black
10739,78019135,78019135-19915,18-24,Male,Black
10740,78019135,78019135-19916,18-24,Male,Black Hispanic
10741,78157447,78157447-19945,<18,Male,Black
10742,78208491,78208491-19964,18-24,Male,Black
10743,78380446,78380446-20000,18-24,Male,Black
10744,78380446,78380446-20001,18-24,Female,Black
10745,78380446,78380446-20002,25-44,Male,Black
10746,78452334,78452334-20018,25-44,Male,Black
10747,78663094,78663094-20074,Unknown,Unknown,Unknown
10748,78989048,78989048-20148,25-44,Male,Black
10749,79217429,79217429-20189,18-24,Male,White Hispanic
10750,79489506,79489506-20283,18-24,Male,Black
10751,79496945,79496945-20592,18-24,Male,Black
10752,79500004,79500004-22144,45-64,Male,Black
10753,79614242,79614242-20349,18-24,Male,Black
10754,79853890,79853890-20454,18-24,Male,Black Hispanic
10755,79924835,79924835-20397,<18,Male,Black
10756,80055677,80055677-20433,18-24,Male,Black
10757,80225511,80225511-20500,25-44,Male,Black Hispanic
10758,80320379,80320379-20547,Unknown,Male,White Hispanic
10759,80772455,80772455-20739,18-24,Male,Black
10760,80772455,80772455-20803,18-24,Male,Black Hispanic
10761,80938321,80938321-20791,<18,Male,Black
10762,80938321,80938321-21265,18-24,Male,Black
10763,81002219,81002219-20801,Unknown,Unknown,Unknown
10764,81206160,81206160-21242,18-24,Male,Black
10765,81206979,81206979-25183,18-24,Male,Black
10766,81560488,81560488-21222,<18,Male,White Hispanic
10767,81600916,81600916-20957,18-24,Male,Black
10768,81600916,81600916-20958,<18,Male,Black
10769,81600916,81600916-20964,<18,Male,Black
10770,81785568,81785568-20999,<18,Female,Black
10771,81785568,81785568-26213,18-24,Male,Black
10772,82157674,82157674-21106,18-24,Male,Black
10773,82230824,82230824-21111,18-24,Male,Black
10774,82251613,82251613-21091,Unknown,Male,Unknown
10775,82323151,82323151-21109,25-44,Male,White Hispanic
10776,82323151,82323151-21110,25-44,Male,White Hispanic
10777,82496548,82496548-21146,<18,Male,Black
10778,82496548,82496548-21191,18-24,Male,Black
10779,82576220,82576220-21256,25-44,Male,Black
10780,82751862,82751862-21209,25-44,Male,White Hispanic
10781,83133189,83133189-21768,25-44,Male,Black
10782,83170423,83170423-21286,45-64,Male,Black
10783,83243668,83243668-24407,25-44,Male,Black
10784,83572406,83572406-22466,18-24,Male,Black
10785,83751047,83751047-21397,25-44,Male,Black
10786,83751047,83751047-21398,18-24,Male,Black
10787,83810863,83810863-21400,25-44,Male,Black
10788,84046385,84046385-21445,Unknown,Unknown,Unknown
10789,84046385,84046385-21495,25-44,Male,Black
10790,84046385,84046385-21496,25-44,Male,Black
10791,84107266,84107266-21457,25-44,Male,Black
10792,84341651,84341651-21557,18-24,Male,Unknown
10793,84354611,84354611-21524,25-44,Male,Black
10794,84702238,84702238-24245,18-24,Male,Black
10795,84737784,84737784-21660,18-24,Male,Black
10796,84737784,84737784-21661,18-24,Male,Black
10797,84737784,84737784-21662,18-24,Male,Black
10798,84817081,84817081-22044,18-24,Male,Black
10799,84829748,84829748-21588,<18,Male,Black
10800,84973833,84973833-21782,25-44,Male,Black
10801,85040123,85040123-21699,25-44,Male,Black
10802,85053568,85053568-21812,18-24,Male,Black
10803,85127160,85127160-21918,18-24,Male,Black
10804,85152128,85152128-21712,25-44,Male,White Hispanic
10805,85193906,85193906-21651,18-24,Male,Black
10806,85250455,85250455-21668,25-44,Male,Black
10807,85518940,85518940-22006,25-44,Male,Black
10808,85630227,85630227-21756,18-24,Male,Black
10809,85630227,85630227-21757,18-24,Male,Black
10810,85630227,85630227-21771,18-24,Male,Black
10811,85657851,85657851-21777,25-44,Male,Black
10812,85768006,85768006-21796,25-44,Male,Black
10813,85768006,85768006-21802,25-44,Male,Black
10814,85768006,85768006-21803,25-44,Female,Black
10815,85768006,85768006-21804,18-24,Male,Black
10816,85875439,85875439-21827,<18,Male,Black
10817,85875439,85875439-21844,18-24,Male,Black
10818,86093515,86093515-21902,18-24,Male,Black
10819,86211820,86211820-21911,45-64,Male,Black Hispanic
10820,86298109,86298109-21909,18-24,Male,Black
10821,86298109,86298109-21910,25-44,Male,Black
10822,86437458,86437458-21943,45-64,Male,White
10823,86469569,86469569-21956,25-44,Female,White Hispanic
10824,86469569,86469569-22184,18-24,Male,Black
10825,86494510,86494510-22126,18-24,Male,Black
10826,86664788,86664788-22101,25-44,Male,Black
10827,86945618,86945618-22064,<18,Male,Black
10828,87455080,87455080-22421,18-24,Male,Black
10829,87624952,87624952-22505,18-24,Male,White Hispanic
10830,87765892,87765892-23162,25-44,Male,Black
10831,87924643,87924643-22284,45-64,Male,Black
10832,88306914,88306914-22313,25-44,Male,White Hispanic
10833,88360956,88360956-22328,25-44,Male,Black
10834,88693672,88693672-22406,18-24,Male,Black
10835,88931835,88931835-22427,25-44,Male,White Hispanic
10836,88931835,88931835-22433,25-44,Male,White Hispanic
10837,88931835,88931835-22434,25-44,Male,White Hispanic
10838,89420965,89420965-22500,25-44,Male,Black
10839,89658158,89658158-22616,18-24,Male,White Hispanic
10840,89724382,89724382-23033,45-64,Male,White
10841,89770225,89770225-22575,25-44,Male,Black
10842,90006563,90006563-22738,18-24,Male,Black
10843,90699334,90699334-22692,25-44,Male,White Hispanic
10844,90731411,90731411-22819,25-44,Male,Black Hispanic
10845,90731411,90731411-22848,25-44,Male,Black Hispanic
10846,90731411,90731411-23031,25-44,Male,White Hispanic
10847,91048614,91048614-22953,25-44,Male,Black
10848,91165982,91165982-22773,25-44,Male,Black
10849,91177904,91177904-22763,25-44,Male,White Hispanic
10850,91177905,91177905-22766,18-24,Male,Black
10851,91177905,91177905-22767,<18,Male,Black
10852,91270515,91270515-22779,18-24,Male,White Hispanic
10853,91270515,91270515-22780,25-44,Male,White Hispanic
10854,91500043,91500043-22943,18-24,Male,Black
10855,91500044,91500044-22811,18-24,Male,Black
10856,91551820,91551820-22815,18-24,Male,Black
10857,92041830,92041830-22904,18-24,Male,Black
10858,92101515,92101515-22901,18-24,Male,Black
10859,92152096,92152096-23367,<18,Male,Black
10860,92228866,92228866-22967,25-44,Male,Black
10861,92228866,92228866-22968,18-24,Male,Black
10862,92403280,92403280-23343,18-24,Male,Black
10863,92409934,92409934-22969,18-24,Male,Black
